"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","HHWEALTH","TOT","PC_NDI","A","2018",561.3942,
"ITA","HHWEALTH","TOT","PC_NDI","A","2019",589.8759,
"ITA","HHWEALTH","TOT","PC_NDI","A","2020",626.1495,
"ITA","HHWEALTH","TOT","PC_NDI","A","2021",653.4667,
"POL","HHWEALTH","TOT","PC_NDI","A","1995",108.3218,
"POL","HHWEALTH","TOT","PC_NDI","A","1996",106.831,
"POL","HHWEALTH","TOT","PC_NDI","A","1997",109.5118,
"POL","HHWEALTH","TOT","PC_NDI","A","1998",119.2721,
"POL","HHWEALTH","TOT","PC_NDI","A","1999",123.4531,
"POL","HHWEALTH","TOT","PC_NDI","A","2000",120.2313,
"POL","HHWEALTH","TOT","PC_NDI","A","2001",113.0795,
"POL","HHWEALTH","TOT","PC_NDI","A","2002",114.9406,
"POL","HHWEALTH","TOT","PC_NDI","A","2003",147.7723,
"POL","HHWEALTH","TOT","PC_NDI","A","2004",151.676,
"POL","HHWEALTH","TOT","PC_NDI","A","2005",161.1374,
"POL","HHWEALTH","TOT","PC_NDI","A","2006",161.6913,
"POL","HHWEALTH","TOT","PC_NDI","A","2007",165.5548,
"POL","HHWEALTH","TOT","PC_NDI","A","2008",134.5079,
"POL","HHWEALTH","TOT","PC_NDI","A","2009",135.5219,
"POL","HHWEALTH","TOT","PC_NDI","A","2010",136.5965,
"POL","HHWEALTH","TOT","PC_NDI","A","2011",134.4358,
"POL","HHWEALTH","TOT","PC_NDI","A","2012",143.5688,
"POL","HHWEALTH","TOT","PC_NDI","A","2013",152.7336,
"POL","HHWEALTH","TOT","PC_NDI","A","2014",155.2289,
"POL","HHWEALTH","TOT","PC_NDI","A","2015",160.7458,
"POL","HHWEALTH","TOT","PC_NDI","A","2016",165.7422,
"POL","HHWEALTH","TOT","PC_NDI","A","2017",163.2143,
"POL","HHWEALTH","TOT","PC_NDI","A","2018",162.026,
"POL","HHWEALTH","TOT","PC_NDI","A","2019",160.1593,
"BEL","HHWEALTH","TOT","PC_NDI","A","1995",527.2327,
"BEL","HHWEALTH","TOT","PC_NDI","A","1996",560.5812,
"BEL","HHWEALTH","TOT","PC_NDI","A","1997",585.7003,
"BEL","HHWEALTH","TOT","PC_NDI","A","1998",591.0121,
"BEL","HHWEALTH","TOT","PC_NDI","A","1999",623.733,
"BEL","HHWEALTH","TOT","PC_NDI","A","2000",603.4872,
"BEL","HHWEALTH","TOT","PC_NDI","A","2001",589.6854,
"BEL","HHWEALTH","TOT","PC_NDI","A","2002",561.6216,
"BEL","HHWEALTH","TOT","PC_NDI","A","2003",580.2659,
"BEL","HHWEALTH","TOT","PC_NDI","A","2004",613.3735,
"BEL","HHWEALTH","TOT","PC_NDI","A","2005",638.2623,
"BEL","HHWEALTH","TOT","PC_NDI","A","2006",631.4677,
"BEL","HHWEALTH","TOT","PC_NDI","A","2007",621.5638,
"BEL","HHWEALTH","TOT","PC_NDI","A","2008",572.1365,
"BEL","HHWEALTH","TOT","PC_NDI","A","2009",616.6937,
"BEL","HHWEALTH","TOT","PC_NDI","A","2010",643.433,
"BEL","HHWEALTH","TOT","PC_NDI","A","2011",632.6113,
"BEL","HHWEALTH","TOT","PC_NDI","A","2012",642.4483,
"BEL","HHWEALTH","TOT","PC_NDI","A","2013",652.2764,
"BEL","HHWEALTH","TOT","PC_NDI","A","2014",669.1803,
"BEL","HHWEALTH","TOT","PC_NDI","A","2015",682.4771,
"BEL","HHWEALTH","TOT","PC_NDI","A","2016",685.0029,
"BEL","HHWEALTH","TOT","PC_NDI","A","2017",672.2722,
"BEL","HHWEALTH","TOT","PC_NDI","A","2018",646.8352,
"BEL","HHWEALTH","TOT","PC_NDI","A","2019",664.098,
"BEL","HHWEALTH","TOT","PC_NDI","A","2020",675.27,
"BEL","HHWEALTH","TOT","PC_NDI","A","2021",686.9203,
"DEU","HHWEALTH","TOT","PC_NDI","A","1995",315.7014,
"DEU","HHWEALTH","TOT","PC_NDI","A","1996",323.6611,
"DEU","HHWEALTH","TOT","PC_NDI","A","1997",337.7769,
"DEU","HHWEALTH","TOT","PC_NDI","A","1998",349.532,
"DEU","HHWEALTH","TOT","PC_NDI","A","1999",359.5889,
"DEU","HHWEALTH","TOT","PC_NDI","A","2000",363.2665,
"DEU","HHWEALTH","TOT","PC_NDI","A","2001",356.8474,
"DEU","HHWEALTH","TOT","PC_NDI","A","2002",355.6972,
"DEU","HHWEALTH","TOT","PC_NDI","A","2003",365.2098,
"DEU","HHWEALTH","TOT","PC_NDI","A","2004",375.2159,
"DEU","HHWEALTH","TOT","PC_NDI","A","2005",390.0267,
"DEU","HHWEALTH","TOT","PC_NDI","A","2006",388.9644,
"DEU","HHWEALTH","TOT","PC_NDI","A","2007",414.2676,
"DEU","HHWEALTH","TOT","PC_NDI","A","2008",401.5665,
"DEU","HHWEALTH","TOT","PC_NDI","A","2009",420.8963,
"DEU","HHWEALTH","TOT","PC_NDI","A","2010",427.646,
"DEU","HHWEALTH","TOT","PC_NDI","A","2011",424.1301,
"DEU","HHWEALTH","TOT","PC_NDI","A","2012",436.8998,
"DEU","HHWEALTH","TOT","PC_NDI","A","2013",452.6975,
"DEU","HHWEALTH","TOT","PC_NDI","A","2014",462.4353,
"DEU","HHWEALTH","TOT","PC_NDI","A","2015",468.6908,
"DEU","HHWEALTH","TOT","PC_NDI","A","2016",471.558,
"DEU","HHWEALTH","TOT","PC_NDI","A","2017",479.5103,
"DEU","HHWEALTH","TOT","PC_NDI","A","2018",476.7314,
"DEU","HHWEALTH","TOT","PC_NDI","A","2019",500.0344,
"DEU","HHWEALTH","TOT","PC_NDI","A","2020",517.8322,
"DEU","HHWEALTH","TOT","PC_NDI","A","2021",554.6696,
"SWE","HHWEALTH","TOT","PC_NDI","A","1995",228.009,
"SWE","HHWEALTH","TOT","PC_NDI","A","1996",270.1902,
"SWE","HHWEALTH","TOT","PC_NDI","A","1997",324.8855,
"SWE","HHWEALTH","TOT","PC_NDI","A","1998",354.6739,
"SWE","HHWEALTH","TOT","PC_NDI","A","1999",409.5311,
"SWE","HHWEALTH","TOT","PC_NDI","A","2000",395.9106,
"SWE","HHWEALTH","TOT","PC_NDI","A","2001",361.8783,
"SWE","HHWEALTH","TOT","PC_NDI","A","2002",349.8527,
"SWE","HHWEALTH","TOT","PC_NDI","A","2003",381.6864,
"SWE","HHWEALTH","TOT","PC_NDI","A","2004",399.2427,
"SWE","HHWEALTH","TOT","PC_NDI","A","2005",455.0576,
"SWE","HHWEALTH","TOT","PC_NDI","A","2006",481.3065,
"SWE","HHWEALTH","TOT","PC_NDI","A","2007",461.5789,
"SWE","HHWEALTH","TOT","PC_NDI","A","2008",412.9656,
"SWE","HHWEALTH","TOT","PC_NDI","A","2009",448.8596,
"SWE","HHWEALTH","TOT","PC_NDI","A","2010",475.3922,
"SWE","HHWEALTH","TOT","PC_NDI","A","2011",432.2158,
"SWE","HHWEALTH","TOT","PC_NDI","A","2012",434.0796,
"SWE","HHWEALTH","TOT","PC_NDI","A","2013",471.7364,
"SWE","HHWEALTH","TOT","PC_NDI","A","2014",525.9233,
"SWE","HHWEALTH","TOT","PC_NDI","A","2015",550.8762,
"SWE","HHWEALTH","TOT","PC_NDI","A","2016",580.2997,
"SWE","HHWEALTH","TOT","PC_NDI","A","2017",594.496,
"SWE","HHWEALTH","TOT","PC_NDI","A","2018",562.7352,
"SWE","HHWEALTH","TOT","PC_NDI","A","2019",619.7303,
"SWE","HHWEALTH","TOT","PC_NDI","A","2020",686.8784,
"SWE","HHWEALTH","TOT","PC_NDI","A","2021",748.4745,
"DNK","HHWEALTH","TOT","PC_NDI","A","1995",344.2535,
"DNK","HHWEALTH","TOT","PC_NDI","A","1996",364.7772,
"DNK","HHWEALTH","TOT","PC_NDI","A","1997",403.3148,
"DNK","HHWEALTH","TOT","PC_NDI","A","1998",403.8329,
"DNK","HHWEALTH","TOT","PC_NDI","A","1999",461.7084,
"DNK","HHWEALTH","TOT","PC_NDI","A","2000",456.5855,
"DNK","HHWEALTH","TOT","PC_NDI","A","2001",412.0347,
"DNK","HHWEALTH","TOT","PC_NDI","A","2002",384.2848,
"DNK","HHWEALTH","TOT","PC_NDI","A","2003",400.2106,
"DNK","HHWEALTH","TOT","PC_NDI","A","2004",416.1614,
"DNK","HHWEALTH","TOT","PC_NDI","A","2005",494.6431,
"DNK","HHWEALTH","TOT","PC_NDI","A","2006",526.9345,
"DNK","HHWEALTH","TOT","PC_NDI","A","2007",513.9355,
"DNK","HHWEALTH","TOT","PC_NDI","A","2008",428.417,
"DNK","HHWEALTH","TOT","PC_NDI","A","2009",422.8199,
"DNK","HHWEALTH","TOT","PC_NDI","A","2010",452.3412,
"DNK","HHWEALTH","TOT","PC_NDI","A","2011",447.9567,
"DNK","HHWEALTH","TOT","PC_NDI","A","2012",498.4937,
"DNK","HHWEALTH","TOT","PC_NDI","A","2013",509.4614,
"DNK","HHWEALTH","TOT","PC_NDI","A","2014",552.8384,
"DNK","HHWEALTH","TOT","PC_NDI","A","2015",568.4469,
"DNK","HHWEALTH","TOT","PC_NDI","A","2016",697.3796,
"DNK","HHWEALTH","TOT","PC_NDI","A","2017",707.9941,
"DNK","HHWEALTH","TOT","PC_NDI","A","2018",681.4474,
"DNK","HHWEALTH","TOT","PC_NDI","A","2019",748.3281,
"DNK","HHWEALTH","TOT","PC_NDI","A","2020",810.2746,
"DNK","HHWEALTH","TOT","PC_NDI","A","2021",958.9292,
"CHL","HHWEALTH","TOT","PC_NDI","A","2003",332.8558,
"CHL","HHWEALTH","TOT","PC_NDI","A","2004",337.497,
"CHL","HHWEALTH","TOT","PC_NDI","A","2005",330.088,
"CHL","HHWEALTH","TOT","PC_NDI","A","2006",328.9897,
"CHL","HHWEALTH","TOT","PC_NDI","A","2007",344.2132,
"CHL","HHWEALTH","TOT","PC_NDI","A","2008",308.4835,
"CHL","HHWEALTH","TOT","PC_NDI","A","2009",336.7873,
"CHL","HHWEALTH","TOT","PC_NDI","A","2010",326.4936,
"CHL","HHWEALTH","TOT","PC_NDI","A","2011",302.9526,
"CHL","HHWEALTH","TOT","PC_NDI","A","2012",290.0569,
"CHL","HHWEALTH","TOT","PC_NDI","A","2013",295.3806,
"CHL","HHWEALTH","TOT","PC_NDI","A","2014",316.8598,
"CHL","HHWEALTH","TOT","PC_NDI","A","2015",323.4274,
"CHL","HHWEALTH","TOT","PC_NDI","A","2016",317.5138,
"CHL","HHWEALTH","TOT","PC_NDI","A","2017",327.3886,
"CHL","HHWEALTH","TOT","PC_NDI","A","2018",327.7855,
"CHL","HHWEALTH","TOT","PC_NDI","A","2019",345.5222,
"CHL","HHWEALTH","TOT","PC_NDI","A","2020",314.0336,
"CHL","HHWEALTH","TOT","PC_NDI","A","2021",293.2945,
"NOR","HHWEALTH","TOT","PC_NDI","A","1995",245.8278,
"NOR","HHWEALTH","TOT","PC_NDI","A","1996",251.4821,
"NOR","HHWEALTH","TOT","PC_NDI","A","1997",258.7792,
"NOR","HHWEALTH","TOT","PC_NDI","A","1998",246.0315,
"NOR","HHWEALTH","TOT","PC_NDI","A","1999",256.5576,
"NOR","HHWEALTH","TOT","PC_NDI","A","2000",256.4751,
"NOR","HHWEALTH","TOT","PC_NDI","A","2001",261.1789,
"NOR","HHWEALTH","TOT","PC_NDI","A","2002",244.244,
"NOR","HHWEALTH","TOT","PC_NDI","A","2003",241.5384,
"NOR","HHWEALTH","TOT","PC_NDI","A","2004",255.8903,
"NOR","HHWEALTH","TOT","PC_NDI","A","2005",264.9477,
"NOR","HHWEALTH","TOT","PC_NDI","A","2006",307.1406,
"NOR","HHWEALTH","TOT","PC_NDI","A","2007",316.8099,
"NOR","HHWEALTH","TOT","PC_NDI","A","2008",295.4156,
"NOR","HHWEALTH","TOT","PC_NDI","A","2009",301.1976,
"NOR","HHWEALTH","TOT","PC_NDI","A","2010",302.5113,
"NOR","HHWEALTH","TOT","PC_NDI","A","2011",301.7741,
"NOR","HHWEALTH","TOT","PC_NDI","A","2012",306.13,
"NOR","HHWEALTH","TOT","PC_NDI","A","2013",309.9225,
"NOR","HHWEALTH","TOT","PC_NDI","A","2014",318.8213,
"NOR","HHWEALTH","TOT","PC_NDI","A","2015",314.9655,
"NOR","HHWEALTH","TOT","PC_NDI","A","2016",328.7549,
"NOR","HHWEALTH","TOT","PC_NDI","A","2017",337.9203,
"NOR","HHWEALTH","TOT","PC_NDI","A","2018",338.924,
"NOR","HHWEALTH","TOT","PC_NDI","A","2019",350.8652,
"NOR","HHWEALTH","TOT","PC_NDI","A","2020",370.6601,
"GRC","HHWEALTH","TOT","PC_NDI","A","1995",357.7452,
"GRC","HHWEALTH","TOT","PC_NDI","A","1996",364.4657,
"GRC","HHWEALTH","TOT","PC_NDI","A","1997",394.2156,
"GRC","HHWEALTH","TOT","PC_NDI","A","1998",416.0724,
"GRC","HHWEALTH","TOT","PC_NDI","A","1999",507.5639,
"GRC","HHWEALTH","TOT","PC_NDI","A","2000",446.9465,
"GRC","HHWEALTH","TOT","PC_NDI","A","2001",409.9827,
"GRC","HHWEALTH","TOT","PC_NDI","A","2002",377.0677,
"GRC","HHWEALTH","TOT","PC_NDI","A","2003",359.4781,
"GRC","HHWEALTH","TOT","PC_NDI","A","2004",359.8544,
"GRC","HHWEALTH","TOT","PC_NDI","A","2005",383.7563,
"GRC","HHWEALTH","TOT","PC_NDI","A","2006",380.2661,
"GRC","HHWEALTH","TOT","PC_NDI","A","2007",374.9548,
"GRC","HHWEALTH","TOT","PC_NDI","A","2008",319.6659,
"GRC","HHWEALTH","TOT","PC_NDI","A","2009",317.5412,
"GRC","HHWEALTH","TOT","PC_NDI","A","2010",318.0253,
"GRC","HHWEALTH","TOT","PC_NDI","A","2011",329.9374,
"GRC","HHWEALTH","TOT","PC_NDI","A","2012",368.4424,
"GRC","HHWEALTH","TOT","PC_NDI","A","2013",423.0504,
"GRC","HHWEALTH","TOT","PC_NDI","A","2014",409.436,
"GRC","HHWEALTH","TOT","PC_NDI","A","2015",393.5415,
"GRC","HHWEALTH","TOT","PC_NDI","A","2016",386.3635,
"GRC","HHWEALTH","TOT","PC_NDI","A","2017",396.3607,
"GRC","HHWEALTH","TOT","PC_NDI","A","2018",365.4583,
"GRC","HHWEALTH","TOT","PC_NDI","A","2019",362.2225,
"GRC","HHWEALTH","TOT","PC_NDI","A","2020",382.1994,
"KOR","HHWEALTH","TOT","PC_NDI","A","2008",272.5365,
"KOR","HHWEALTH","TOT","PC_NDI","A","2009",305.4251,
"KOR","HHWEALTH","TOT","PC_NDI","A","2010",319.0108,
"KOR","HHWEALTH","TOT","PC_NDI","A","2011",312.853,
"KOR","HHWEALTH","TOT","PC_NDI","A","2012",321.9216,
"KOR","HHWEALTH","TOT","PC_NDI","A","2013",324.7779,
"KOR","HHWEALTH","TOT","PC_NDI","A","2014",335.4108,
"KOR","HHWEALTH","TOT","PC_NDI","A","2015",337.4863,
"KOR","HHWEALTH","TOT","PC_NDI","A","2016",346.2939,
"KOR","HHWEALTH","TOT","PC_NDI","A","2017",362.096,
"KOR","HHWEALTH","TOT","PC_NDI","A","2018",357.8392,
"KOR","HHWEALTH","TOT","PC_NDI","A","2019",372.4406,
"KOR","HHWEALTH","TOT","PC_NDI","A","2020",409.784,
"KOR","HHWEALTH","TOT","PC_NDI","A","2021",433.5274,
"KOR","HHWEALTH","TOT","PC_NDI","A","2022",399.4401,
"AUT","HHWEALTH","TOT","PC_NDI","A","1995",318.3503,
"AUT","HHWEALTH","TOT","PC_NDI","A","1996",331.7697,
"AUT","HHWEALTH","TOT","PC_NDI","A","1997",345.013,
"AUT","HHWEALTH","TOT","PC_NDI","A","1998",350.8672,
"AUT","HHWEALTH","TOT","PC_NDI","A","1999",351.2296,
"AUT","HHWEALTH","TOT","PC_NDI","A","2000",356.1291,
"AUT","HHWEALTH","TOT","PC_NDI","A","2001",359.8342,
"AUT","HHWEALTH","TOT","PC_NDI","A","2002",360.9031,
"AUT","HHWEALTH","TOT","PC_NDI","A","2003",367.2281,
"AUT","HHWEALTH","TOT","PC_NDI","A","2004",372.5252,
"AUT","HHWEALTH","TOT","PC_NDI","A","2005",370.243,
"AUT","HHWEALTH","TOT","PC_NDI","A","2006",374.7527,
"AUT","HHWEALTH","TOT","PC_NDI","A","2007",379.1986,
"AUT","HHWEALTH","TOT","PC_NDI","A","2008",369.0465,
"AUT","HHWEALTH","TOT","PC_NDI","A","2009",395.7118,
"AUT","HHWEALTH","TOT","PC_NDI","A","2010",408.4862,
"AUT","HHWEALTH","TOT","PC_NDI","A","2011",406.3002,
"AUT","HHWEALTH","TOT","PC_NDI","A","2012",407.8979,
"AUT","HHWEALTH","TOT","PC_NDI","A","2013",427.0953,
"AUT","HHWEALTH","TOT","PC_NDI","A","2014",432.6374,
"AUT","HHWEALTH","TOT","PC_NDI","A","2015",439.2231,
"AUT","HHWEALTH","TOT","PC_NDI","A","2016",438.7894,
"AUT","HHWEALTH","TOT","PC_NDI","A","2017",446.7852,
"AUT","HHWEALTH","TOT","PC_NDI","A","2018",444.5076,
"AUT","HHWEALTH","TOT","PC_NDI","A","2019",452.565,
"AUT","HHWEALTH","TOT","PC_NDI","A","2020",491.2668,
"AUT","HHWEALTH","TOT","PC_NDI","A","2021",506.2139,
"PRT","HHWEALTH","TOT","PC_NDI","A","1995",386.3942,
"PRT","HHWEALTH","TOT","PC_NDI","A","1996",380.0622,
"PRT","HHWEALTH","TOT","PC_NDI","A","1997",379.237,
"PRT","HHWEALTH","TOT","PC_NDI","A","1998",375.2975,
"PRT","HHWEALTH","TOT","PC_NDI","A","1999",373.2802,
"PRT","HHWEALTH","TOT","PC_NDI","A","2000",375.5644,
"PRT","HHWEALTH","TOT","PC_NDI","A","2001",374.6669,
"PRT","HHWEALTH","TOT","PC_NDI","A","2002",368.1472,
"PRT","HHWEALTH","TOT","PC_NDI","A","2003",374.4759,
"PRT","HHWEALTH","TOT","PC_NDI","A","2004",384.6826,
"PRT","HHWEALTH","TOT","PC_NDI","A","2005",386.3769,
"PRT","HHWEALTH","TOT","PC_NDI","A","2006",396.2736,
"PRT","HHWEALTH","TOT","PC_NDI","A","2007",390.4728,
"PRT","HHWEALTH","TOT","PC_NDI","A","2008",381.4694,
"PRT","HHWEALTH","TOT","PC_NDI","A","2009",387.3522,
"PRT","HHWEALTH","TOT","PC_NDI","A","2010",389.1646,
"PRT","HHWEALTH","TOT","PC_NDI","A","2011",378.5551,
"PRT","HHWEALTH","TOT","PC_NDI","A","2012",373.4164,
"PRT","HHWEALTH","TOT","PC_NDI","A","2013",379.2925,
"PRT","HHWEALTH","TOT","PC_NDI","A","2014",394.6919,
"PRT","HHWEALTH","TOT","PC_NDI","A","2015",394.7362,
"PRT","HHWEALTH","TOT","PC_NDI","A","2016",395.4554,
"PRT","HHWEALTH","TOT","PC_NDI","A","2017",410.6864,
"PRT","HHWEALTH","TOT","PC_NDI","A","2018",419.1057,
"PRT","HHWEALTH","TOT","PC_NDI","A","2019",424.0815,
"PRT","HHWEALTH","TOT","PC_NDI","A","2020",456.2539,
"LVA","HHWEALTH","TOT","PC_NDI","A","1995",354.3305,
"LVA","HHWEALTH","TOT","PC_NDI","A","1996",324.683,
"LVA","HHWEALTH","TOT","PC_NDI","A","1997",282.5365,
"LVA","HHWEALTH","TOT","PC_NDI","A","1998",292.0563,
"LVA","HHWEALTH","TOT","PC_NDI","A","1999",281.9741,
"LVA","HHWEALTH","TOT","PC_NDI","A","2000",249.5679,
"LVA","HHWEALTH","TOT","PC_NDI","A","2001",213.1481,
"LVA","HHWEALTH","TOT","PC_NDI","A","2002",283.7198,
"LVA","HHWEALTH","TOT","PC_NDI","A","2003",298.0585,
"LVA","HHWEALTH","TOT","PC_NDI","A","2004",258.1085,
"LVA","HHWEALTH","TOT","PC_NDI","A","2005",258.946,
"LVA","HHWEALTH","TOT","PC_NDI","A","2006",323.6883,
"LVA","HHWEALTH","TOT","PC_NDI","A","2007",343.5115,
"LVA","HHWEALTH","TOT","PC_NDI","A","2008",302.1762,
"LVA","HHWEALTH","TOT","PC_NDI","A","2009",235.6071,
"LVA","HHWEALTH","TOT","PC_NDI","A","2010",257.4895,
"LVA","HHWEALTH","TOT","PC_NDI","A","2011",320.0357,
"LVA","HHWEALTH","TOT","PC_NDI","A","2012",345.2176,
"LVA","HHWEALTH","TOT","PC_NDI","A","2013",356.6511,
"LVA","HHWEALTH","TOT","PC_NDI","A","2014",360.1223,
"LVA","HHWEALTH","TOT","PC_NDI","A","2015",343.8063,
"LVA","HHWEALTH","TOT","PC_NDI","A","2016",349.6802,
"LVA","HHWEALTH","TOT","PC_NDI","A","2017",356.0205,
"LVA","HHWEALTH","TOT","PC_NDI","A","2018",351.8362,
"LVA","HHWEALTH","TOT","PC_NDI","A","2019",358.2412,
"LVA","HHWEALTH","TOT","PC_NDI","A","2020",369.0821,
"AUS","HHWEALTH","FINAN","USD","A","1995",21439.52,
"AUS","HHWEALTH","FINAN","USD","A","1996",22888.29,
"AUS","HHWEALTH","FINAN","USD","A","1997",24390.96,
"AUS","HHWEALTH","FINAN","USD","A","1998",26716.38,
"AUS","HHWEALTH","FINAN","USD","A","1999",29608.36,
"AUS","HHWEALTH","FINAN","USD","A","2000",29874.83,
"AUS","HHWEALTH","FINAN","USD","A","2001",30901.62,
"AUS","HHWEALTH","FINAN","USD","A","2002",29746.15,
"AUS","HHWEALTH","FINAN","USD","A","2003",31972.83,
"AUS","HHWEALTH","FINAN","USD","A","2004",36448.34,
"AUS","HHWEALTH","FINAN","USD","A","2005",41111.03,
"AUS","HHWEALTH","FINAN","USD","A","2006",46382.87,
"AUS","HHWEALTH","FINAN","USD","A","2007",49601.88,
"AUS","HHWEALTH","FINAN","USD","A","2008",36154.15,
"AUS","HHWEALTH","FINAN","USD","A","2009",44671.9,
"AUS","HHWEALTH","FINAN","USD","A","2010",43262.07,
"AUS","HHWEALTH","FINAN","USD","A","2011",39526.08,
"AUS","HHWEALTH","FINAN","USD","A","2012",47798.16,
"AUS","HHWEALTH","FINAN","USD","A","2013",55473.59,
"AUS","HHWEALTH","FINAN","USD","A","2014",60891.4,
"AUS","HHWEALTH","FINAN","USD","A","2015",64397.8,
"AUS","HHWEALTH","FINAN","USD","A","2016",72555.3,
"AUS","HHWEALTH","FINAN","USD","A","2017",74652.23,
"AUS","HHWEALTH","FINAN","USD","A","2018",74226.71,
"AUS","HHWEALTH","FINAN","USD","A","2019",88933.96,
"AUS","HHWEALTH","FINAN","USD","A","2020",96178.04,
"AUS","HHWEALTH","FINAN","USD","A","2021",108176.6,
"AUS","HHWEALTH","FINAN","USD","A","2022",102414.5,
"AUT","HHWEALTH","FINAN","USD","A","1995",23895.41,
"AUT","HHWEALTH","FINAN","USD","A","1996",25489.26,
"AUT","HHWEALTH","FINAN","USD","A","1997",26586.49,
"AUT","HHWEALTH","FINAN","USD","A","1998",28318.69,
"AUT","HHWEALTH","FINAN","USD","A","1999",29611.01,
"AUT","HHWEALTH","FINAN","USD","A","2000",31923.64,
"AUT","HHWEALTH","FINAN","USD","A","2001",31888.2,
"AUT","HHWEALTH","FINAN","USD","A","2002",33065.16,
"AUT","HHWEALTH","FINAN","USD","A","2003",35661.11,
"AUT","HHWEALTH","FINAN","USD","A","2004",38063.67,
"AUT","HHWEALTH","FINAN","USD","A","2005",40572.84,
"AUT","HHWEALTH","FINAN","USD","A","2006",44186.53,
"AUT","HHWEALTH","FINAN","USD","A","2007",46186.53,
"AUT","HHWEALTH","FINAN","USD","A","2008",44802.32,
"AUT","HHWEALTH","FINAN","USD","A","2009",50255.2,
"AUT","HHWEALTH","FINAN","USD","A","2010",52456.59,
"AUT","HHWEALTH","FINAN","USD","A","2011",53068.29,
"AUT","HHWEALTH","FINAN","USD","A","2012",56621.76,
"AUT","HHWEALTH","FINAN","USD","A","2013",60925.36,
"AUT","HHWEALTH","FINAN","USD","A","2014",63355.71,
"AUT","HHWEALTH","FINAN","USD","A","2015",64449.61,
"AUT","HHWEALTH","FINAN","USD","A","2016",68715.74,
"AUT","HHWEALTH","FINAN","USD","A","2017",73012.14,
"AUT","HHWEALTH","FINAN","USD","A","2018",74579.74,
"AUT","HHWEALTH","FINAN","USD","A","2019",80475.61,
"AUT","HHWEALTH","FINAN","USD","A","2020",86466.51,
"AUT","HHWEALTH","FINAN","USD","A","2021",90277.49,
"BEL","HHWEALTH","FINAN","USD","A","1995",49944.01,
"BEL","HHWEALTH","FINAN","USD","A","1996",53966.06,
"BEL","HHWEALTH","FINAN","USD","A","1997",58139.21,
"BEL","HHWEALTH","FINAN","USD","A","1998",60225.91,
"BEL","HHWEALTH","FINAN","USD","A","1999",66816.63,
"BEL","HHWEALTH","FINAN","USD","A","2000",69038.02,
"BEL","HHWEALTH","FINAN","USD","A","2001",70714.07,
"BEL","HHWEALTH","FINAN","USD","A","2002",67127.05,
"BEL","HHWEALTH","FINAN","USD","A","2003",70068.02,
"BEL","HHWEALTH","FINAN","USD","A","2004",74677.97,
"BEL","HHWEALTH","FINAN","USD","A","2005",80456.63,
"BEL","HHWEALTH","FINAN","USD","A","2006",83875.75,
"BEL","HHWEALTH","FINAN","USD","A","2007",84659.88,
"BEL","HHWEALTH","FINAN","USD","A","2008",77363.48,
"BEL","HHWEALTH","FINAN","USD","A","2009",87246.74,
"BEL","HHWEALTH","FINAN","USD","A","2010",93820.23,
"BEL","HHWEALTH","FINAN","USD","A","2011",93694.22,
"BEL","HHWEALTH","FINAN","USD","A","2012",98511.68,
"BEL","HHWEALTH","FINAN","USD","A","2013",103200.3,
"BEL","HHWEALTH","FINAN","USD","A","2014",108770,
"BEL","HHWEALTH","FINAN","USD","A","2015",113552.6,
"BEL","HHWEALTH","FINAN","USD","A","2016",120613.2,
"BEL","HHWEALTH","FINAN","USD","A","2017",122422.5,
"BEL","HHWEALTH","FINAN","USD","A","2018",119379.9,
"BEL","HHWEALTH","FINAN","USD","A","2019",131352.2,
"BEL","HHWEALTH","FINAN","USD","A","2020",138876,
"BEL","HHWEALTH","FINAN","USD","A","2021",144119.3,
"BEL","HHWEALTH","FINAN","USD","A","2022",134205,
"CAN","HHWEALTH","FINAN","USD","A","1995",36827.95,
"CAN","HHWEALTH","FINAN","USD","A","1996",42265.55,
"CAN","HHWEALTH","FINAN","USD","A","1997",46794.71,
"CAN","HHWEALTH","FINAN","USD","A","1998",48666.21,
"CAN","HHWEALTH","FINAN","USD","A","1999",52028.67,
"CAN","HHWEALTH","FINAN","USD","A","2000",51475.23,
"CAN","HHWEALTH","FINAN","USD","A","2001",49633.47,
"CAN","HHWEALTH","FINAN","USD","A","2002",47019.25,
"CAN","HHWEALTH","FINAN","USD","A","2003",50511.4,
"CAN","HHWEALTH","FINAN","USD","A","2004",50743.81,
"CAN","HHWEALTH","FINAN","USD","A","2005",58605.24,
"CAN","HHWEALTH","FINAN","USD","A","2006",64390.81,
"CAN","HHWEALTH","FINAN","USD","A","2007",65985.18,
"CAN","HHWEALTH","FINAN","USD","A","2008",56530.51,
"CAN","HHWEALTH","FINAN","USD","A","2009",67412.53,
"CAN","HHWEALTH","FINAN","USD","A","2010",73585.37,
"CAN","HHWEALTH","FINAN","USD","A","2011",73423.43,
"CAN","HHWEALTH","FINAN","USD","A","2012",78569.67,
"CAN","HHWEALTH","FINAN","USD","A","2013",85138.66,
"CAN","HHWEALTH","FINAN","USD","A","2014",94265.69,
"CAN","HHWEALTH","FINAN","USD","A","2015",96483.84,
"CAN","HHWEALTH","FINAN","USD","A","2016",106762.9,
"CAN","HHWEALTH","FINAN","USD","A","2017",113175.6,
"CAN","HHWEALTH","FINAN","USD","A","2018",113268.7,
